"","text","sentiment"
"15661","U N  to Need  8 Billion This Year to Help Syrians at Home and Abroad","Positive"
"15662","The Latest  UK to Introduce Brexit Legislation  Within Days ","Neutral"
"15663","Saudi Arabia Warns Destructive Computer Virus Has Returned","Very Negative"
"15664"," Brexit  Ruling Reveals Cracks in Britain s Centuries Old Institutions","Negative"
"15665","Germany s AfD May Expel State Leader Over Holocaust Memorial Comment","Negative"
"15666","The Latest  US Welcomes Attempt to Reduce Violence in Syria","Neutral"
"15667","Afghan Vice President s Bodyguards Face Arrest Over Abuse Case","Very Negative"
"15668","Jihadists Battle Moderate Rebels in Northern Syria","Neutral"
"15669","Russia  Turkey Say Direct Contact Important at Astana Talks Ministry","Neutral"
"15670","Japan s Military Launches First Communications Satellite","Neutral"
"15671","Turkey  Russia  Iran Agree on Mechanism to Monitor Syria Ceasefire Violations  AA","Neutral"
"15672","Rights Group Faults Egypt for Listing 1 500 on Terror List","Very Negative"
"15673","Trump Makes Early Move on Restricting Abortions Around the World","Neutral"
"15674","Senate Confirms Pompeo to Be Trump s CIA Director","Neutral"
"15675","Japan Launches First Military Communications Satellite","Neutral"
"15676","Polanski Abandons Plan to Preside Over French Oscars","Neutral"
"15677","Iraqi PM  Eastern Mosul  Fully Liberated  From Islamic State","Neutral"
"15678","Czechs Help Secure Release of Polish National in Syria","Very Positive"
"15679","NATO  Pentagon Chiefs Discuss Military Budgets  Terrorism","Negative"
"15680","Helicopter Crash Piles Pressure on Italy Avalanche Region","Very Negative"
"15681","Germany Deports 26 Rejected Afghan Asylum Seekers","Negative"
"15682","Indian Army  3 Suspected Rebels Killed in Kashmir Fighting","Negative"
"15683","U N  Syria Envoy Says Not Far From Final Astana Declaration","Neutral"
"15684","Russia Says U S  Withdrawal From Afghanistan Would Worsen Situation Ifax","Negative"
"15685","Roadside Bomb Kills at Least Four Troops in Somalia Town Officials","Very Negative"
"15686","Indonesia Probes Alleged Gun Smuggling by Peacekeeping Unit","Neutral"
"15687","China Says Will Protect South China Sea Sovereignty","Positive"
"15688","Foreign Powers Back Syria Truce Deal  War Erupts Among Rebels","Neutral"
"15689","UK Government Loses Brexit Case  Must Consult Parliament","Negative"
"15690","Parliament Must Vote Before UK Can Trigger Brexit  Top Court Rules","Neutral"
"15691","China Tourism Body Backs Boycott of Japanese Hotel Group APA","Negative"
"15692","Turkey Will Not Hand Over Al Bab to Syrian Government Forces  Deputy PM","Neutral"
"15693","Push to Save Pacific Rim Trade Deal After US Exits TPP Pact","Neutral"
"15694","Afghanistan Orders Arrest of Vice President s Guards in Rape and Torture Case","Very Negative"
"15695","Syrian Rebels Say No Plan to Sign Communique at Astana Talks","Neutral"
"15696","China Urges U S  to Act and Speak Cautiously on South China Sea","Neutral"
"15697","Toll From Italy Avalanche Climbs to 17 as Hopes Diminish","Very Negative"
"15698","Syria Powerbrokers Endorse Cease Fire Deal at Talks","Positive"
"15699","Romanian Businessman Jailed for Bribing Judges Dies","Negative"
"15700","Kyrgyz Court Confirms Life Sentence for Journalist","Neutral"
"15701","Etihad Airways Boss Who Led Acquisition Strategy on Way Out","Neutral"
"15702","Iraqi Forces Preparing Offensive on Western Mosul  Commander Says","Negative"
"15703","Asian Markets Spurred by Wall Street s Rally","Neutral"
"15704","Pet Pigeons Take Flight in Iraq s Mosul as Militants Retreat","Negative"
"15705","Palestinian Teen s Case Casts Spotlight on Israel Detentions","Neutral"
"15706","Banned From Boats in Myanmar  Rohingya Fish on Rafts of Junk","Very Negative"
"15707","Red vs Black  Thai Chinese Face New Year Fashion Dilemma","Negative"
"15708","In Its Third Month  India s Cash Shortage Begins to Bite","Negative"
"15709","Trump Overshadows Young Migrants  Emotional Trip to Mexico","Negative"
"15710","CEO of Dubai Airport Offers to Help Trump  US Improve Hubs","Very Positive"
"15711","Trump Overshadows Young Migrants  Emotional Trip to Mexico","Negative"
"15712","Mexico Leader Lays Out Points for Talks With Trump","Neutral"
"15713","China  Philippines to Roll Out  3 7B in Cooperation Projects","Neutral"
"15714","Push to Save Pacific Rim Trade Deal After US Exits TPP Pact","Neutral"
"15715","China s Birthrate Rises After One Child Policy Loosened","Neutral"
"15716","Preparing to Meet Trump  Mexican Leader Seeks Common Ground","Neutral"
"15717","Brexit Is Opportunity to Pull Europe Closer Together EU Official","Neutral"
"15718","Swedish Police Investigate Report of Rape on Facebook Live","Negative"
"15719","Mexico Captures Son of Sinaloa Drug Cartel Boss  El Azul ","Neutral"
"15720","Trump in Asia  Region Poised for Change as New Era Dawns","Neutral"
"15721","U S  Senate Confirms Pompeo to Be Trump s CIA Director","Neutral"
"15722","Samsung s Earnings More Than Double on Record Chip Profits","Positive"
"15723","Hamon More Convincing in TV Debate Before French Socialist Primary Poll","Very Positive"
"15724","Plans to Remove Nuclear Fuel at Fukushima Delayed Again  Nikkei","Negative"
"15725","Hamon More Convincing in TV Debate Before French Socialist Primary  Poll","Very Positive"
"15726","U S  Congress Member Met With Assad in Syria  Discussed Peace  CNN","Positive"
"15727","Argentine Goldsmith Creates Roses From Falklands War Weapons","Neutral"
"15728","A Roar  Then Cold Darkness  Avalanche Survivors Recall 3 Day Ordeal","Very Negative"
"15729","Official  Mexico s President  Considering  Scrapping US Trip","Neutral"
"15730","Valentino Showcases Ethereal Haute Couture Collection in Paris","Neutral"
"15731","Nigerian Government Denies President Buhari Is Unwell","Very Negative"
"15732","Belgians  Dutch Join in Opposing Trump s Anti Abortion Plans","Neutral"
"15733","Sent Home for Not Wearing Heels  She Ignited a British Rebellion","Neutral"
"15734","Cuba s Castro Warns Trump to Respect Country s Sovereignty","Positive"
"15735","Greece  Quake Rattles Island of Crete  No Injuries Reported","Neutral"
"15736","Trump Says He Will Order  Safe Zones  for Syria","Positive"
"15737","Putin  King of Jordan Hail Syria Peace Talks in Kazakhstan","Very Positive"
"15738","Reporting on a Double Bombing in Somalia","Neutral"
"15739","François Fillon  French Presidential Hopeful  Faces Inquiry Over Payments to Wife","Positive"
"15740","A Bloody Reminder for Somalia  Chaos Is Never Far Away","Very Negative"
"15741","Brazil Orders 11 5 Million Yellow Fever Vaccines","Negative"
"15742","Alarmed by Trump Plans  Some Refugees See Growing Enmity in U S ","Very Negative"
"15743","WHO Seeks New Leader to Rebuild Damaged Reputation","Negative"
"15744","Italian Parties Call for Quick Elections After Court Ruling","Positive"
"15745","Israeli Troops Shoot Palestinian Driver Who Rammed West Bank Bus Stop","Neutral"
"15746","Peru Says Odebrecht Scandal Eclipses Graft in Fujimori Government","Very Negative"
"15747","Poland s Defense Minister Uninjured in 8 Car Collision","Neutral"
"15748","Top Russian Cybercrimes Agent Arrested on Charges of Treason","Negative"
"15749","Future of Giant Radio Telescope in Puerto Rico in Limbo","Neutral"
"15750","Ukraine Demands Say in Any Russia U S  Talks to End Conflict on Its Territory","Negative"
"15751","As Trump Orders Wall  Mexico s President Considers Canceling U S  Trip","Neutral"
"15752","German Anti Immigrant Party Calls for End to Fundamental Right to Asylum","Positive"
"15753","Chile Battles Devastating Wildfires as International Help Pours In","Neutral"
"15754","Pressure Builds for Modi to Overhaul Indian Campaign Finance","Neutral"
"15755","Wildfires Devastate Chile","Negative"
"15756","Colombia s ELN Rebels Willing to Call Ceasefire Amid Peace Talks","Very Positive"
"15757","Trump to Sign Executive Actions on Border Security  Immigration Enforcement","Neutral"
"15758","Israeli Troops Kill Palestinian Attacker  1 Later Wounded","Negative"
"15759","Israel Completes Advanced Testing of Mid Range Missile Interceptor","Positive"
"15760","Prosecutor Urges Arizona Man s Conviction for Islamic State Support","Positive"
"15761","Professor Who Wrote of Korean  Comfort Women  Wins Defamation Case","Neutral"
"15762","Portuguese Parliament Rejects Proposal to Cut Welfare Tax","Negative"
"15763","Putin Hits the Right Note on Moscow University Visit","Positive"
"15764","Lawyer s Accident Trips Up 9 11 Case at Guantanamo","Neutral"
"15765","Kuwait Minister Calls for Dialogue Between Iran  Gulf States in Rare Visit","Neutral"
"15766","Italy s Ruling PD Party Calls for Quick Election After Court Ruling","Positive"
"15767","Rowboats and Missiles in War of Attrition on Iraq Front Line","Neutral"
"15768","African Man Left to Drown in Venice s Grand Canal","Positive"
"15769","Spain  Court Orders Release of 2 Held for Praising Terror","Negative"
"15770","Vandals Paint Nazi Graffiti at Polish Graves in Ukraine","Neutral"
"15771","Russia Moves to Soften Domestic Violence Law","Neutral"
"15772","Rights Group Voices Fears Over Trump Refugee Plan  Torture","Very Negative"
"15773","Brazil Yellow Fever Outbreak Kills 40","Very Negative"
"15774","3 Dead as Chopper Crashes in Central African Republic Park","Very Negative"
"15775","Italy 5 Star Calls for Elections After Court Ruling on Voting System","Neutral"
"15776","Analysis Islamic State Extending Attacks Beyond Sinai to Egyptian Heartland","Negative"
"15777","Islamic State Extending Attacks Beyond Sinai to Egyptian Heartland","Negative"
"15778","EU Socialists Eye Key Brexit Job After Losing European Parliament Presidency","Negative"
"15779","Trump s Defense Chief to Travel to South Korea  Japan Next Week  Pentagon","Neutral"
"15780","Italian Court Ruling Paves Way for Possible 2017 Election","Neutral"
"15781","German Cabinet Decides to Get Rid of Lese Majeste","Neutral"
"15782","Polish Students Protest Against Populist Government","Negative"
"15783","Trump May Reinstate Secret CIA  Black Site  Prisons U S  Officials","Neutral"
"15784","The Little Known Role of Western Economists in Building a Post Mao China","Negative"
"15785","Libyan East Based Army Routs Militants From Part of Benghazi","Neutral"
"15786","Kuwait Hangs 7 Convicts  Including a Prince","Negative"
"15787","Syrian Army  Allies Push Back Islamic State Near Aleppo Monitoring Group","Neutral"
"15788","Kazakhstan s Long Time Ruler Vows to Boost Parliament s Role","Positive"
"15789","Factbox  What Is the Process for Britain s Brexit Legislation ","Neutral"
"15790","Libyan Forces Claim Control of Long Besieged Benghazi District","Neutral"
"15791","Former Chief Rabbi of Israel to Serve Time for Corruption","Negative"
"15792","French Prosecutors Probe Report of Fake Work by Fillon s Wife","Negative"
"15793","Kazakh Leader Says to Devolve Some Powers to Parliament  Cabinet","Neutral"
"15794","Poland Signs Agreement With France s DCNS to Work on Building Submarines","Neutral"
"15795","Putin Thanks Jordan s King Abdullah for Support on Syria Talks","Positive"
"15796","Israel Issues Travel Warning on Egypt s Uprising Anniversary","Very Negative"
"15797","Magistrates  Romania s Prisoner Pardon Plan Unconstitutional","Very Negative"
"15798","UK Forces Escort Passing Russian  Ship of Shame  Returning From Syria","Negative"
"15799"," The Greatest Forest Disaster in Our History   Wildfires Tear Through Chile","Negative"
"15800","EU s Brexit Chief Norway  Other Partners Have  Priority  After Break Up","Negative"
"15801","Russian Parliament Moves to Ease Domestic Violence Penalties","Positive"
"15802","Factbox  70 Years of the  Special Relationship  Between the United States and Britain","Neutral"
"15803","EU Commission Backs Border Checks for 5 Schengen Nations","Neutral"
"15804","Brussels Wants EU Free Travel Zone Restored From Mid May  Germany Skeptical","Neutral"
"15805","Trump s Top Defense and Homeland Officials to Attend Munich Security Conference","Neutral"
"15806","IMF s Lagarde in Central African Republic to Urge Support","Positive"
"15807","Bulgaria s President Appoints Interim Ministers","Neutral"
"15808","Islamic State Fighters Redeploy in West Mosul After Iraqi Forces Take East","Neutral"
"15809","A Political Jolt at a Literary Festival  but Courtesy Wins Out","Negative"
"15810","North Korean Defector Says Kim Jong Un s Control Is Crumbling","Negative"
"15811","Hungary s Foie Gras Industry Down With Flu as Millions of Birds Die","Very Negative"
"15812","German G20 Policy to Stay Constant After Cabinet Changes  Spokesman","Neutral"
"15813","The Latest  Pamela Anderson Visits Migrant Camp in France","Neutral"
"15814","The Latest  May to Reveal UK Plans on Brexit in Formal Paper","Neutral"
"15815","Iceland  World s Safest Country  in Shock Over Rare Slaying","Negative"
"15816","Madonna Denies Malawi Report She Plans More Adoptions","Very Negative"
"15817","Rights Advocate Urges Democracies to Step Up in Trump Era","Positive"
"15818","Erdogan to Rapidly Approve Referendum on Presidential Powers","Positive"
"15819","For First Time in Years  Japan Boasts a Sumo Grand Champion","Very Positive"
"15820","Italy Arrests Four Suspected Leaders of Human Trafficking and Prostitution Ring","Neutral"
"15821","UK Government to Publish Article 50 Legislation on Thursday  PM May s Spokeswoman","Neutral"
"15822","Thai Official Arrested in Japan With 3 Paintings From Hotel","Neutral"
"15823","Wear High Heels or Go Home British Report Finds Sexist Dress Codes Rife","Negative"
"15824","May Says Hopes All Parties Stick to Paris Climate Agreement","Neutral"
"15825","New Merkel Challenger Confident of Party s Chances","Neutral"
"15826","Trump Moves Ahead With Wall  Puts Stamp on U S  Immigration  Security Policy","Neutral"
"15827","Philippines Seeks Removal of Exiled Communist From U S  Terrorist List","Neutral"
"15828","Pope to Name Delegate to Run Knights of Malta Temporarily","Neutral"
"15829","Poland s Media Meet Unexpected Limitations in Parliament","Very Negative"
"15830","Battles Escalate Between Syria Rebels  Al Qaida Affiliate","Neutral"
"15831","EU Leaders Urged to Back Migrant Measures for Libya","Neutral"
"15832","Finnair Launches Alipay On Line Service on Shanghai Flights","Neutral"
"15833","Russian Planes Bomb Islamic State in Syria s Deir Al Zor  TASS","Negative"
"15834","Gambia s New President to Arrive in the Country on Thursday","Neutral"
"15835","The Latest  Knights of Malta Call Special Session Saturday","Neutral"
