"","text","sentiment"
"18940","Right to the End  Trump Campaign Spent Less Than Clinton s","Neutral"
"18941","Alabama Inmate Executed After Supreme Court Refuses a Stay","Neutral"
"18942","50 Vehicles in Snowy Crashes  At Least 19 People Hurt","Very Negative"
"18943","10 Things to Know for Friday","Neutral"
"18944","Trump as Cyberbully in Chief  Twitter Attack on Union Boss Draws Fire","Negative"
"18945","Factbox  U S  Labor Secretary Nominee s Book Lays Out His Job Creation Theory","Neutral"
"18946","Oakland City Workers Visited Warehouse  Did Not Flag Fire Hazard","Neutral"
"18947","Clean Energy  Moving Forward  Despite Trump s E P A  Pick  Experts Say","Positive"
"18948","Cures Act Gains Bipartisan Support That Eluded Obama Health Law","Positive"
"18949","Official  Bristol Myers Squibb to Pay to Settle Allegations","Negative"
"18950","Oakland Fire Leads to Crackdown on Illegal Warehouses Nationwide","Negative"
"18951","Zimmer Biomet to Settle Bribery Charges With U S  Prosecutors  Filing","Negative"
"18952","The Latest  House OKs Bill to Ban Abortion After 20 Weeks","Neutral"
"18953","Donald Trump Remains Producer on  New Celebrity Apprentice ","Neutral"
"18954","Deputies Visited Home of Abused Special Needs Teens in 2011","Negative"
"18955","Nightclub to Host 6 Month Memorial for Shooting Victims","Neutral"
"18956","About 40 Cars in Pile Up on Snowy Highway Near Detroit","Neutral"
"18957","Army Beats Navy 21 17 to End 14 Year Losing Streak in Series","Negative"
"18958","SBI Investigates Fatal Shooting Involving Leland Officer","Negative"
"18959","Federal Judge Whose Reputation Ranged Beyond Minnesota Dies","Negative"
"18960","Southwest to Resume Los Angeles Flights to 3 Mexico Resorts","Neutral"
"18961","Holocaust Survivors Score Victory in Reclaiming Stolen Art","Neutral"
"18962","Trump Cheered by Fans at Annual Army Navy Game","Neutral"
"18963","Activist Objects to Bath Mats With Image of Hindu Deity","Neutral"
"18964","Freezing Rain Downs Trees  Powerlines in Portland","Negative"
"18965","Rex Tillerson  Exxon Chief  Is Expected to Be Pick for Secretary of State","Neutral"
"18966","The Latest  Ohio Church Plans Candlelight Vigil for Glenn","Neutral"
"18967","Florida Mother Charged in the Deaths of Sons in Fatal Crash","Very Negative"
"18968","Woman Accused of Trying to Calm Baby With Methadone","Neutral"
"18969","First Gorilla Born in Captivity  Age 59  Returns to Ohio Zoo After Surgery","Neutral"
"18970","U S  to Send 200 More Troops to Syria in ISIS Fight","Positive"
"18971","Stanford Band Temporarily Suspended Through Next Spring","Neutral"
"18972","Brother Says Former US Sen  Kay Hagan Is in Intensive Care","Neutral"
"18973","Services Set for 1 of 2 Officers Killed in South Georgia","Negative"
"18974","Trump Likely to Name Exxon CEO Secretary of State Source","Neutral"
"18975","Government s Exhibit 148 A","Neutral"
"18976","Inside Kirk Douglas s Intimate 100th Birthday Celebration","Neutral"
"18977","Ex Senator Says New Jersey Bear Hunt Is  Unforgiveable ","Neutral"
"18978","Government s Exhibit 2 A","Neutral"
"18979","Republican John Kennedy Wins Louisiana Senate Race in Runoff","Neutral"
"18980","California County Agrees to Pay Family of Slain Inmate  3 6M","Neutral"
"18981","Government s Exhibit 148 A","Neutral"
"18982","Democrats Hone a New Message  It s the Economy  Everyone","Neutral"
"18983","Red Suited SantaCon Pub Crawl Revelers Fan Out Across NYC","Neutral"
"18984","Orlando Shops Designate Themselves  Safe Places  for Gays","Positive"
"18985","An Alt Right Makeover Shrouds the Swastikas","Positive"
"18986","Full Dylann Roof Confession","Negative"
"18987","Zoo  Malignant Tumor Removed From Oldest Zoo Gorilla","Negative"
"18988","Trump  Mocking Claim That Russia Hacked Election  at Odds with G O P ","Negative"
"18989","General Motors to Recall Nearly 50 000 Police SUVs","Neutral"
"18990","Austin Officials Surprised by Park Condoms In Trees Campaign","Neutral"
"18991","Trump Campaign Manager Conway Leads Christmas Parade","Neutral"
"18992","Congress Sends Bill to Obama on Civil Rights Era Killings","Neutral"
"18993","Public Viewing of John Glenn in Ohio to Extend for 8 Hours","Neutral"
"18994","German Liqueur Company Says Bucks  New Logo Looks Familiar","Neutral"
"18995","The Latest  Closing Arguments Sunday in Will Smith Shooting","Neutral"
"18996","Advocates  Revamp Texas Adoption Care After Mistreated Teens","Negative"
"18997","Workers at Endangered Indiana Plant Feel Forgotten by Trump","Very Negative"
"18998","Chapel of Love Lost to Fire That Ravaged City in Smokies","Neutral"
"18999","KKK  Other Racist Groups Disavow the White Supremacist Label","Very Negative"
"19000","What the 114th Congress Did and Didn t Do","Neutral"
"19001","ConAgra to Finalize Plea Deal in Tainted Peanut Butter Case","Very Negative"
"19002","As 114th Congress Limped to a Close  Uncertainty Is Ahead","Neutral"
"19003","Arrest Made in Fatal Shooting of Western Michigan Student","Negative"
"19004","Northeast Ohio Gas Pipeline Opponents Vow to Delay Project","Negative"
"19005","NYPD Seeks Cure for Gun Violence With Data Driven Cases","Positive"
"19006","Recounts Bring Stein Publicity That Eluded Her on the Trail","Neutral"
"19007","Supreme Court Weighs Lawyers  Actions in 2 Death Row Cases","Neutral"
"19008","The Latest  Trump s Favorite for State an Accomplished Exec","Positive"
"19009","Former Major League Pitcher Becomes Police Officer","Neutral"
"19010","Ho  Ho  Ho  SantaCon Is Coming to Town","Neutral"
"19011","Defendant in Murder Trial Insists Drunken Will Smith Had Gun","Very Negative"
"19012","Patrons Use Dough to Back Pizza Place Targeted by Fake News","Negative"
"19013","Advocates Call Alabama Execution an  Avoidable Disaster ","Negative"
"19014","Dylann Roof s Confession and Journal Detail Racist Beliefs","Very Negative"
"19015","Shutdown Averted  Senate Backs Stop Gap Spending Bill","Neutral"
"19016","AP Sources  Mattis Received Anonymous Email in Petraeus Case","Neutral"
"19017","Trump Team Challenges Intel on Russian Election Influence","Neutral"
"19018","Giuliani Removes Himself From State Department Consideration","Neutral"
"19019","Trump Expected to Tap Exxon s Tillerson to Lead State Dept ","Positive"
"19020","Trump Deepens Goldman Ties as He Builds Out Economic Team","Neutral"
"19021","GOP s  Obamacare  Repeal Path Worries Health Care Industry","Negative"
"19022","Schwarzenegger  OK Trump Is Still  Apprentice  Producer","Neutral"
"19023","Senate Passes Funding Bill  Obama Signs Into Law","Neutral"
"19024","Congress Approves Bill on Calif  Drought  Flint Water","Negative"
"19025","Warehouse Fire Survivor  People  Dying Right in Front of Me ","Neutral"
"19026","Warehouse Fire Survivor  People  Dying Right in Front of Me ","Neutral"
"19027","U S  Slated to Sell  375 Million of Emergency Reserve Oil This Winter","Negative"
"19028","Today in History","Neutral"
"19029","A Wrenching Decision Where Black History and Floods Intertwine","Neutral"
"19030","Rebuild or Leave ","Neutral"
"19031","Texas Deputy Who Died in Sinkhole Fondly Remembered","Negative"
"19032","9 Suburban Dallas Officers Fired Over False Reports","Negative"
"19033","Court Overturns Theft Convictions of Ex Owner of Mortuary","Neutral"
"19034","US Senate Passes Bill to Fund Government Through April","Neutral"
"19035","Legislation to Fund US Gov t Through April Clears Procedural Hurdle in Senate","Neutral"
"19036","Pearl Harbor Veteran Honored With Inflight Hula  Song","Neutral"
"19037","CIA Says Russia Intervened to Help Trump Win White House  Washington Post","Very Positive"
"19038","Fatal NYC Crane Collapse Blamed on Operator Error","Very Negative"
"19039","Climate Change Film  An Inconvenient Truth  Gets a Sequel","Neutral"
"19040","Exxon Mobil Chief Rises as Trump s Choice for Secretary of State","Neutral"
"19041","Judge Finalizes Khloe Kardashian s Divorce From Lamar Odom","Neutral"
"19042","Climate Change Conversations Are Targeted in Questionnaire to Energy Department","Neutral"
"19043","Oakland City Workers Visited Warehouse  Did Not Flag Fire Hazard","Neutral"
"19044"," Days of Our Lives  Bad Guy Joseph Mascolo Dies at 87","Very Negative"
"19045","Trump Isn t Rewarding a Lot of Loyalists with Cabinet Jobs  Here s Why ","Neutral"
"19046","Exxon CEO Is Now Trump s Secretary of State Favourite   Transition Official","Neutral"
"19047","Senate Passes Funding Bill  Sends to President Obama","Neutral"
"19048","EPA Rejects  20 4 Million in Requests for Mine Spill Costs","Negative"
"19049","For John Glenn  a Rare Repeat Tour of the Canyon of Heroes","Neutral"
"19050","Obama Endorses Minnesota Bid for World s Fair in 2023","Positive"
"19051","Judge Rejects Pimping Charges Against Escort Services Site","Negative"
"19052","Utah Day Care  Parents Settle Toddler s Bean Bag Chair Death","Negative"
"19053","4 Bodies Found in Burning Car in Suburban Houston","Negative"
"19054","Man Held for Allegedly Stabbing Worshipper Near Mosque","Neutral"
"19055","Funeral  Hundreds Honor Georgia Officer Slain With Colleague","Positive"
"19056","Pilot in Deadly Texas Balloon Crash Had Drugs in System","Very Negative"
"19057","Midwest Snow Storm Grounds Hundreds of Chicago Flights","Neutral"
"19058","Fire at Michigan Ski Lodge Injures a Dozen People","Neutral"
"19059","Families of California Salon Shooting Victims Urge Plea Deal","Negative"
"19060","Newtown to Remember Shooting With 15 Minutes of Silence","Neutral"
"19061","Correction  Quincy Priest Sainthood Story","Neutral"
"19062","Accreditation Group Gives  Warning  to Baylor University","Negative"
"19063","Trump Suggests Using Bedrock China Policy as Bargaining Chip","Neutral"
"19064","Rick Perry a Leading Candidate for U S  Energy Post  Source","Neutral"
"19065","Report  VA Hospital Left Body in Shower Room for 9 Hours","Neutral"
"19066","USGS Records Several Small Earthquakes Across Oklahoma","Negative"
"19067","Trump Rejects Intel  Lawmakers Vow Probe of Russia Hacking","Negative"
"19068","Traverse City Law May Be Outdated in Age of Online Rentals","Neutral"
"19069","Orlando Marks 6 Month Anniversary of Nightclub Massacre","Negative"
"19070","Texas to Launch Massive Youth Athlete Concussion Study","Neutral"
"19071"," Moana s Reigns   La La Land  Sings in Limited Release","Negative"
"19072","Fire at Boyne Highlands Resort Ski Lodge  12 Go to Hospital","Neutral"
"19073","Prosecutors in 2 States Face Uphill Police Murder Retrials","Negative"
"19074","Mohawks Become First Tribe to Take Down a Federal Dam","Negative"
"19075","West Virginia Statesman  Author Ken Hechler Dies at 102","Negative"
"19076","California Prison Record System Cost Doubles to  386 Million","Negative"
"19077","Tribe Locked in Power Struggle Over Absentee Chief","Very Negative"
"19078","Insider Q A  Ryan Marshall  President and CEO of PulteGroup","Neutral"
"19079","For All His Threats  Trump Is Seen by Businesses as Key Ally","Negative"
"19080","McCain to Trump on Russian Hacking   The Facts Are There  CBS","Neutral"
"19081","Sand Dune Opponents Invoke Zika Fears in Bid to Stop Project","Negative"
"19082","Bill Clinton  Lynch Lead Memorial for Ex AG Janet Reno","Positive"
"19083","The Latest  Smith Killer Guilty of Manslaughter","Very Negative"
"19084","Warren Buffett Documentary Will Air on HBO in January","Neutral"
"19085","Democrat to Try Solving Chicago Gun Violence With Sentencing","Neutral"
"19086","Connecticut Case Challenges Use of Cellphone Tower Evidence","Neutral"
"19087","Police Expect Trump to Lift Limits on Surplus Military Gear","Negative"
"19088","Execution Costs Spike in Virginia  State Pays Pharmacy  66K","Neutral"
"19089","Trump Links C I A  Reports on Russia to Democrats  Shame Over Election","Negative"
"19090","Fearing Trump Crackdown   Dreamers  Advised to End Travel","Neutral"
"19091","Trump Says Reports Russia Helped Him in U S  Election Are  Ridiculous ","Negative"
"19092","The Latest  Israel Vows to Work With Trump to Undo Iran Deal","Neutral"
"19093","Have Travel Plans  Prepare for Cold Rain and Snow","Negative"
"19094","Overfished Halibut Under Scrutiny as Maine s Catch Increases","Neutral"
"19095","GOP Senators Join Dems to Condemn Russian Political Hacking","Negative"
"19096","The Oakland Fire  What We Know About the Warehouse Owner","Neutral"
"19097","Conflict Over Russia Is Rocky Start for Trump and Intelligence Agencies","Very Negative"
"19098","Schumer  Check Transit Employees Against Terror Watch Lists","Negative"
"19099","Republicans Sweep Louisiana Runoffs  Ending 2016 Elections","Neutral"
"19100","Manslaughter Conviction in Death of Ex NFL Star Will Smith","Negative"
"19101","Early Audience Reactions From  Rogue One  Premiere","Negative"
"19102","Republican Wins Senate Runoff in Louisiana  Giving Party 52 Seats","Neutral"
"19103","Louisiana Republican Wins Final U S  Senate Seat in Runoff","Neutral"
"19104","University of Michigan  Google Create Flint Water Crisis App","Negative"
"19105","Today in History","Neutral"
"19106","Boston Celtics  Flight Arrives in Oklahoma After Bomb Scare","Very Negative"
"19107","Democratic Candidate for Senate Concedes Runoff in Louisiana","Neutral"
"19108","Republican Wins Senate Runoff in Louisiana  Giving Party 52 Seats","Neutral"
"19109","Lousiville s Lamar Jackson Wins Heisman Trophy","Neutral"
"19110","The Latest  New Senator Says His Election Represents Change","Neutral"
"19111","Conflict Over Russia Is Rocky Start for Trump and Intelligence Agencies","Very Negative"
"19112","Winds Likely Contributed to Texas Pelicans Killed by Traffic","Negative"
"19113","Man Sentenced in Shooting That Led to Quadruple Amputation","Neutral"
"19114","Pennsylvania and Wisconsin End Election Recount Efforts","Neutral"
"19115","Suspended USC Football Player Faces Trial on Rape Charges","Negative"
"19116","Baylor Regents Reject Review of Sex Assault Investigation","Very Negative"
"19117","Humpback Whale Tangled in Fishing Gear for Days Is Freed","Negative"
"19118","Lawyer Demands College Apologize After Ban Lifted on Client","Neutral"
"19119","Veterans Groups Urge Trump to Keep Obama s V A  Secretary","Neutral"
"19120","San Diego Prison Investigates Inmate  Mannequin  Video","Negative"
"19121","Ex Illinois Congressman Pleads Not Guilty to Spending Scandal","Neutral"
"19122","Trump Delays Until January Announcement on His Business  Spokesman","Negative"
"19123","Ohio Man Who Set Girlfriend on Fire Convicted  Gets 11 Years","Negative"
"19124","Kansas Couple Pleads Guilty in Drug Money Laundering Case","Negative"
"19125","Former Churchill Downs Track President Steve Sexton Dies","Negative"
"19126","Box Office Top 20   Moana  Tops  Office Christmas Party ","Neutral"
"19127","Iowa Man Sentenced in Case Related to Guns Sent to Lebanon","Neutral"
"19128","The Latest  Flight Attendant Pleads Guilty in Drug Smuggling","Negative"
